,c_cluster,cancelled_contracts,claims_rate,educ,first_policy,has_all,has_children,is_profit,location,mon_value,p_cluster,premium_health,premium_household,premium_life,premium_motor,premium_total,premium_work_comp,salary_year
189,1,1,0.66,4 - PhD,1990.0,0,0.0,1,3.0,168.71,1,289.5,-5.55,58.01,211.93,572.11,12.67,44952.0
190,0,0,1.01,3 - BSc/MSc,1995.0,1,1.0,0,4.0,-30.78,0,64.68,8.9,5.78,488.87,576.12,7.89,39996.0
191,1,0,0.62,3 - BSc/MSc,1996.0,1,1.0,1,4.0,278.38,0,195.26,271.15,9.89,290.39,798.92,32.23,38652.0
192,1,1,0.38,3 - BSc/MSc,1989.0,0,1.0,1,1.0,303.09,0,167.81,-30.55,-1.11,390.52,558.3299999999999,-0.11,23256.0
193,1,0,0.62,1 - Basic,1991.0,1,1.0,1,3.0,263.62,0,128.47,244.5,48.01,344.73,769.6,3.89,32232.0
194,0,0,0.84,3 - BSc/MSc,1989.0,1,1.0,1,4.0,183.26,1,159.92,927.4,45.23,163.03,1329.92,34.34,30528.0
195,0,0,0.88,2 - High School,1996.0,1,1.0,1,3.0,50.9,1,267.94,53.35,67.79,185.7,616.79,42.01,19104.0
196,0,0,1.13,2 - High School,1983.0,1,1.0,0,1.0,-122.24,0,134.36,200.05,34.23,314.28,745.93,63.01,33384.0
197,1,0,0.46,2 - High School,1976.0,1,1.0,1,3.0,328.73,0,170.81,63.9,30.34,343.62,649.12,40.45,23616.0
198,1,0,0.64,2 - High School,1978.0,1,0.0,1,1.0,260.72,1,240.49,258.95,89.46,178.59,785.16,17.67,34800.0
199,0,0,0.89,3 - BSc/MSc,1997.0,1,0.0,1,3.0,45.02,0,245.49,58.35,11.67,313.28,641.68,12.89,47520.0
200,1,0,0.43,2 - High School,1992.0,1,1.0,1,4.0,410.86,1,213.04,215.6,24.56,263.27,759.4799999999999,43.01,36384.0
201,0,1,0.89,2 - High School,1985.0,0,1.0,1,1.0,63.35,1,262.05,275.6,-3.0,181.59,803.48,84.24,10476.0
202,1,1,0.18,3 - BSc/MSc,1984.0,0,1.0,1,1.0,431.33,0,65.9,-30.55,5.78,508.43,589.11,9.0,28116.0
203,0,1,1.06,3 - BSc/MSc,1993.0,0,1.0,0,4.0,-60.0,0,39.23,50.0,-7.0,543.77,633.0,-7.0,28800.0
204,1,1,0.21,3 - BSc/MSc,1986.0,0,1.0,1,4.0,496.65,0,126.69,84.45,10.89,444.64,666.67,-6.11,36996.0
205,0,1,1.21,1 - Basic,1996.0,0,1.0,0,1.0,-146.91,1,215.93,-5.0,48.12,263.16,596.0,68.79,29268.0
206,1,1,0.24,4 - PhD,1993.0,0,1.0,1,1.0,443.09,0,101.02,35.0,-4.0,477.09,616.1099999999999,3.0,19308.0
207,1,0,0.58,3 - BSc/MSc,1984.0,1,1.0,1,1.0,324.4,0,139.47,281.15,34.45,368.96,838.92,14.89,25272.0
208,1,0,0.32,3 - BSc/MSc,1992.0,1,1.0,1,3.0,391.2,0,178.81,33.35,14.67,382.85,611.68,2.0,32832.0
209,1,0,0.45,3 - BSc/MSc,1993.0,1,1.0,1,4.0,312.73,0,221.93,39.45,24.45,299.39,608.5600000000001,23.34,16356.0
210,0,1,0.88,2 - High School,1991.0,0,1.0,1,4.0,57.23,0,84.46,94.45,3.89,485.87,668.6700000000001,-6.11,36144.0
211,0,0,0.93,2 - High School,1985.0,1,1.0,1,4.0,31.01,1,249.38,240.6,56.01,189.59,799.4799999999999,63.9,16104.0
212,1,0,0.66,2 - High School,1990.0,1,1.0,1,1.0,249.05,0,154.25,264.5,11.78,320.17,808.6,57.9,48372.0
213,0,0,1.0,4 - PhD,1984.0,1,1.0,0,3.0,-25.0,0,43.12,84.45,0.89,533.1,667.45,5.89,44856.0
214,0,0,0.72,3 - BSc/MSc,1993.0,1,1.0,1,4.0,183.92,0,87.24,216.7,8.89,425.86,755.3599999999999,16.67,23208.0
215,2,0,0.4,3 - BSc/MSc,1983.0,1,0.0,1,4.0,436.53,0,114.91,187.8,5.78,436.97,764.2399999999999,18.78,21084.0
216,1,0,0.23,2 - High School,1985.0,1,1.0,1,1.0,511.54,0,134.58,123.35,12.78,401.41,696.68,24.56,32952.0
217,0,1,1.04,3 - BSc/MSc,1978.0,0,1.0,0,1.0,-47.0,0,47.01,-15.0,4.0,532.99,592.0,8.0,29628.0
218,0,0,0.84,3 - BSc/MSc,1977.0,1,0.0,1,2.0,84.02,0,209.93,93.35,34.45,317.17,673.6800000000001,18.78,43716.0
219,2,0,0.0,2 - High School,1981.0,1,1.0,1,4.0,807.72,0,84.35,323.4,44.12,333.95,832.7199999999999,46.9,19284.0
220,0,0,1.2,3 - BSc/MSc,1997.0,1,0.0,0,4.0,-189.25,1,146.25,256.15,106.13,247.38,814.03,58.12,13308.0
221,1,0,0.54,3 - BSc/MSc,1980.0,1,1.0,1,1.0,279.94,1,241.49,54.45,63.9,250.49,658.5600000000001,48.23,38712.0
222,0,0,1.06,2 - High School,1980.0,1,0.0,0,1.0,-69.12,1,201.26,207.25,44.12,267.94,761.8000000000001,41.23,45744.0
223,1,0,0.41,2 - High School,1975.0,1,0.0,1,3.0,461.99,1,219.82,303.4,18.67,183.59,824.7199999999999,99.24,46212.0
224,1,0,0.16,2 - High School,1985.0,1,1.0,1,4.0,514.32,0,102.24,59.45,16.67,443.53,641.5599999999998,19.67,30288.0
225,0,0,0.88,2 - High School,1995.0,1,1.0,1,1.0,114.36,1,163.92,808.5,63.68,139.36,1209.8,34.34,19800.0
226,0,0,0.99,1 - Basic,1991.0,1,1.0,0,2.0,-13.33,1,131.69,406.2,175.7,33.34,910.96,164.03,23760.0
227,1,1,0.28,3 - BSc/MSc,1978.0,0,1.0,1,1.0,374.2,0,107.91,-30.55,8.89,447.53,582.1099999999999,17.78,30816.0
228,2,0,0.27,2 - High School,1987.0,1,0.0,1,4.0,752.03,1,233.71,579.55,53.9,152.25,1064.6399999999999,45.23,42876.0
229,1,0,0.65,2 - High School,1978.0,1,1.0,1,4.0,293.06,1,105.02,403.4,87.24,205.04,913.7199999999999,113.02,35088.0
230,2,0,0.43,2 - High School,1992.0,1,1.0,1,4.0,549.65,1,180.7,501.75,75.68,239.49,1000.4000000000001,2.78,22668.0
231,1,0,0.33,2 - High School,1992.0,1,0.0,1,1.0,564.43,1,295.61,335.05,64.79,153.25,885.0400000000001,36.34,42072.0
232,1,1,0.07,3 - BSc/MSc,1992.0,0,1.0,1,1.0,481.77,0,25.45,-35.0,6.89,541.77,578.0,3.89,29016.0
233,2,0,0.49,2 - High School,1983.0,1,1.0,1,4.0,381.53,1,271.83,273.95,26.45,188.48,790.1600000000001,29.45,7704.0
234,0,0,0.88,3 - BSc/MSc,1975.0,1,0.0,1,1.0,51.35,1,253.38,23.9,70.79,210.15,621.23,63.01,45192.0
235,1,0,0.32,3 - BSc/MSc,1985.0,1,0.0,1,4.0,493.09,0,195.37,216.7,50.12,301.39,766.3599999999999,2.78,44112.0
236,0,0,0.75,3 - BSc/MSc,1989.0,1,1.0,1,3.0,161.25,0,207.26,177.25,37.34,293.5,743.69,28.34,14484.0
237,0,0,1.0,1 - Basic,1984.0,1,1.0,0,3.0,-20.55,1,302.5,422.3,101.24,32.23,931.73,73.46,6792.0
238,1,0,0.5,3 - BSc/MSc,1990.0,1,1.0,1,2.0,308.73,0,225.93,111.7,20.67,311.28,671.3599999999999,1.78,19644.0
239,1,0,0.0,3 - BSc/MSc,1994.0,1,1.0,1,3.0,557.12,0,49.01,3.9,17.78,506.54,582.12,4.89,28668.0
240,0,1,1.06,3 - BSc/MSc,1983.0,0,1.0,0,3.0,-58.99,0,112.91,-10.55,12.89,466.42,609.11,16.89,21804.0
241,1,0,0.12,4 - PhD,1987.0,1,1.0,1,4.0,535.88,0,73.68,39.45,12.89,510.54,638.5600000000001,2.0,30864.0
242,2,1,0.35,2 - High School,1991.0,0,1.0,1,4.0,704.24,1,248.49,639.0,-1.11,92.46,1119.31,139.36,18948.0
243,0,0,1.0,3 - BSc/MSc,1978.0,1,1.0,0,4.0,-25.0,0,154.25,68.9,17.67,389.63,654.1199999999999,23.67,23040.0
244,0,1,0.99,3 - BSc/MSc,1975.0,0,1.0,0,2.0,-20.0,0,40.12,55.0,-1.0,537.99,639.11,6.0,27828.0
245,1,0,0.46,3 - BSc/MSc,1990.0,1,0.0,1,3.0,348.61,0,188.59,99.45,22.67,316.17,691.56,64.68,52488.0
246,0,0,0.95,2 - High School,1995.0,1,1.0,1,4.0,7.0,1,246.27,142.8,110.8,174.7,697.2399999999999,22.67,22836.0
247,2,0,0.21,1 - Basic,1976.0,1,0.0,1,1.0,875.63,1,207.26,725.15,14.67,181.48,1137.23,8.67,46104.0
248,1,0,0.55,4 - PhD,1990.0,1,1.0,1,3.0,302.95,0,197.26,187.25,17.78,310.17,729.9100000000001,17.45,35340.0
249,2,0,0.21,3 - BSc/MSc,1991.0,1,0.0,1,1.0,1105.42,1,221.93,1012.4,10.78,50.9,1424.81,128.8,4560.0
250,0,0,0.9,2 - High School,1996.0,1,1.0,1,4.0,37.02,0,234.71,43.35,19.56,316.28,614.79,0.89,41556.0
251,2,0,0.35,4 - PhD,1984.0,1,1.0,1,4.0,455.97,0,230.71,162.8,26.56,291.61,741.3499999999999,29.67,14412.0
252,1,1,0.08,4 - PhD,1987.0,0,1.0,1,4.0,582.11,0,37.45,69.45,-6.0,537.77,662.5600000000001,17.89,32304.0
253,1,0,0.45,3 - BSc/MSc,1992.0,1,1.0,1,3.0,338.84,1,301.28,98.35,44.23,222.04,666.68,0.78,12096.0
254,0,0,0.66,1 - Basic,1982.0,1,1.0,1,1.0,255.95,1,180.7,288.95,101.24,175.7,829.05,82.46,11172.0
255,1,1,0.35,3 - BSc/MSc,1980.0,0,0.0,1,4.0,320.97,0,156.03,-30.0,24.45,345.4,562.0,36.12,38340.0
256,0,1,1.03,3 - BSc/MSc,1994.0,0,1.0,0,4.0,-41.33,0,108.02,-25.0,12.89,472.2,593.11,-2.11,32580.0
257,2,0,0.0,3 - BSc/MSc,1997.0,1,1.0,1,1.0,1160.88,1,151.25,727.35,66.68,163.92,1185.88,76.68,10572.0
258,1,1,0.11,3 - BSc/MSc,1993.0,0,1.0,1,4.0,572.77,0,63.9,99.45,2.0,511.32,676.67,-5.0,15384.0
259,1,0,0.37,2 - High School,1984.0,1,1.0,1,3.0,431.42,0,106.02,157.8,22.56,428.08,720.2399999999999,5.78,26964.0
260,0,0,1.02,2 - High School,1976.0,1,1.0,0,4.0,-42.67,0,181.7,177.8,44.12,331.84,753.1299999999999,17.67,20364.0
261,1,0,0.51,2 - High School,1983.0,1,1.0,1,4.0,259.06,0,188.48,8.9,46.12,328.95,580.1199999999999,7.67,42384.0
262,1,0,0.65,3 - BSc/MSc,1980.0,1,0.0,1,2.0,210.71,1,285.72,103.9,43.12,241.49,680.01,5.78,48384.0
263,1,0,0.75,1 - Basic,1983.0,1,1.0,1,4.0,152.59,0,94.35,176.7,1.89,450.53,724.36,0.89,29412.0
264,1,0,0.46,2 - High School,1980.0,1,1.0,1,1.0,373.07,0,145.25,177.25,92.35,313.17,742.8000000000001,14.78,24576.0
265,1,1,0.21,2 - High School,1993.0,0,1.0,1,3.0,417.44,0,55.01,-30.55,18.78,484.76,594.0,35.45,24348.0
266,0,0,1.0,2 - High School,1995.0,1,0.0,0,1.0,-25.0,1,215.82,185.6,20.67,248.38,710.5899999999999,40.12,46428.0
267,1,0,0.68,2 - High School,1990.0,1,0.0,1,1.0,222.16,1,240.6,226.7,33.45,204.04,781.3600000000001,76.57,42048.0
268,0,1,1.06,3 - BSc/MSc,1995.0,0,1.0,0,1.0,-60.0,0,46.23,50.0,-5.0,540.77,637.0,-10.0,34656.0
269,1,0,0.61,1 - Basic,1991.0,1,0.0,1,3.0,287.95,1,195.37,298.4,63.79,156.92,806.7199999999999,92.24,35244.0
270,1,0,0.56,2 - High School,1984.0,1,1.0,1,1.0,321.62,1,147.36,235.6,65.9,281.61,795.48,65.01,52116.0
271,1,0,0.79,1 - Basic,1998.0,1,0.0,1,1.0,193.04,1,189.59,541.2,127.69,96.02,1044.85,90.35,52632.0
272,0,1,0.61,3 - BSc/MSc,1985.0,0,1.0,1,3.0,241.05,1,266.16,98.35,-3.0,269.05,691.68,58.12,12912.0
273,0,1,1.3,3 - BSc/MSc,1977.0,0,1.0,0,1.0,-175.0,0,55.9,-75.0,5.89,506.43,570.0,1.78,36996.0
274,1,1,0.16,2 - High School,1995.0,0,1.0,1,2.0,473.43,0,59.79,33.9,-6.0,499.54,598.12,4.89,29028.0
275,2,0,0.7,1 - Basic,1988.0,1,1.0,1,3.0,284.06,1,161.03,549.55,120.8,71.57,1022.6399999999999,119.69,15372.0
276,0,0,0.96,3 - BSc/MSc,1995.0,1,0.0,1,4.0,10.34,1,233.6,298.4,36.45,209.93,813.72,35.34,42600.0
277,1,0,0.25,2 - High School,1992.0,1,1.0,1,2.0,414.98,0,123.58,13.9,18.78,426.08,587.1199999999999,4.78,23484.0
278,1,0,0.21,3 - BSc/MSc,1987.0,1,1.0,1,3.0,698.57,0,129.58,413.4,23.56,333.73,918.72,18.45,39612.0
279,1,0,0.0,2 - High School,1988.0,1,1.0,1,3.0,618.8,1,246.49,82.25,72.57,139.58,643.8000000000001,102.91,26316.0
280,0,0,0.77,1 - Basic,1976.0,1,1.0,1,1.0,172.26,1,182.59,334.5,145.25,48.01,859.6,149.25,14424.0
281,0,0,0.87,2 - High School,1987.0,1,0.0,1,1.0,73.02,1,249.49,215.05,140.47,48.12,751.1500000000001,98.02,10824.0
282,0,1,0.77,3 - BSc/MSc,1994.0,0,1.0,1,1.0,144.26,0,162.92,210.6,-2.0,325.73,738.59,39.34,23016.0
283,2,0,0.26,2 - High School,1992.0,1,0.0,1,4.0,562.11,1,128.58,265.05,81.35,247.38,797.0400000000002,74.68,14304.0
284,0,0,1.1,2 - High School,1974.0,1,1.0,0,4.0,-133.24,1,216.82,609.55,94.35,168.03,1102.6399999999999,13.89,38004.0
285,2,0,0.3,2 - High School,1977.0,1,1.0,1,1.0,541.54,0,151.14,241.7,44.23,348.62,809.4699999999999,23.78,25536.0
286,1,1,0.28,3 - BSc/MSc,1994.0,0,0.0,1,4.0,390.75,0,107.91,-10.0,9.78,445.53,585.9999999999999,22.78,42948.0
287,0,0,0.81,2 - High School,1991.0,1,0.0,1,4.0,190.82,1,181.48,725.15,43.23,172.59,1128.1200000000001,5.67,23472.0
288,0,1,1.16,3 - BSc/MSc,1992.0,0,1.0,0,1.0,-111.55,0,151.03,-30.55,25.45,386.74,580.0,16.78,40908.0
289,0,0,1.03,4 - PhD,1987.0,1,0.0,0,4.0,-43.78,0,138.47,58.9,18.78,430.08,660.1199999999999,13.89,40656.0
290,0,0,1.0,2 - High School,1991.0,1,0.0,0,4.0,-25.0,0,259.27,54.45,30.56,285.83,652.56,22.45,43176.0
291,0,0,0.92,3 - BSc/MSc,1985.0,1,1.0,1,4.0,29.01,1,246.27,141.15,80.46,187.59,681.9200000000001,26.45,27936.0
292,2,0,0.05,1 - Basic,1976.0,1,0.0,1,1.0,1356.71,1,69.68,1089.1,101.24,41.23,1451.3899999999999,150.14,17964.0
293,0,0,1.06,2 - High School,1994.0,1,1.0,0,1.0,-59.34,0,41.12,19.45,34.34,460.42,604.5600000000001,49.23,24948.0
294,0,0,1.1,3 - BSc/MSc,1977.0,1,1.0,0,2.0,-86.45,1,200.15,48.35,14.78,233.6,606.68,109.8,20244.0
295,0,0,0.99,3 - BSc/MSc,1995.0,1,1.0,0,3.0,-20.0,0,137.47,40.0,15.78,434.08,648.1099999999999,20.78,25140.0
296,0,1,1.02,3 - BSc/MSc,1989.0,0,0.0,0,3.0,-37.31,0,292.5,-6.1,-0.11,252.16,558.3299999999999,13.67,40140.0
297,0,0,0.83,3 - BSc/MSc,1996.0,1,1.0,1,1.0,81.14,1,352.51,87.25,54.01,102.91,631.8,35.12,19488.0
298,1,0,0.53,3 - BSc/MSc,1993.0,1,0.0,1,4.0,345.5,1,314.28,246.7,13.67,174.59,786.3599999999999,37.12,44256.0
299,0,1,1.05,4 - PhD,1975.0,0,0.0,0,4.0,-50.22,0,123.58,-40.0,12.89,443.75,595.0,14.78,49416.0
300,0,0,0.95,2 - High School,1978.0,1,0.0,1,3.0,13.23,1,230.82,187.8,38.23,287.72,769.24,24.67,21432.0
301,0,0,0.95,2 - High School,1985.0,1,1.0,1,2.0,9.45,1,280.83,142.8,34.45,245.38,706.35,2.89,20772.0
302,0,1,0.77,3 - BSc/MSc,1976.0,0,1.0,1,3.0,145.47,0,103.91,182.8,6.0,456.64,749.35,-4.11,47124.0
303,1,0,0.0,3 - BSc/MSc,1991.0,1,1.0,1,4.0,683.8,0,129.69,132.25,25.56,388.74,708.8,32.56,34752.0
304,1,1,0.18,4 - PhD,1982.0,0,1.0,1,1.0,417.99,0,41.12,-40.0,6.0,532.99,580.11,-2.0,31752.0
305,0,0,1.09,1 - Basic,1975.0,1,1.0,0,3.0,-102.57,1,158.03,383.4,77.57,204.26,896.72,73.46,38148.0
306,0,0,0.77,3 - BSc/MSc,1976.0,1,0.0,1,3.0,151.04,0,165.92,225.05,11.67,323.06,763.04,37.34,46008.0
307,0,0,0.97,1 - Basic,1980.0,1,1.0,1,4.0,14.23,1,195.26,1025.75,54.12,92.35,1420.5999999999997,53.12,18828.0
308,1,0,0.49,3 - BSc/MSc,1987.0,1,1.0,1,4.0,331.5,1,284.72,128.9,63.9,211.04,705.12,16.56,21348.0
309,0,0,0.93,2 - High School,1984.0,1,0.0,1,4.0,25.23,0,210.93,94.45,24.67,332.95,688.5599999999998,25.56,33624.0
310,1,0,0.52,2 - High School,1990.0,1,1.0,1,4.0,320.62,1,209.04,171.7,82.57,210.15,726.36,52.9,27564.0
311,1,1,0.31,3 - BSc/MSc,1974.0,0,1.0,1,4.0,377.97,0,145.36,-15.0,7.89,432.97,601.0,14.78,32100.0
312,1,0,0.19,2 - High School,1986.0,1,1.0,1,4.0,591.0,0,140.25,206.7,0.89,366.29,756.25,42.12,27996.0
313,1,1,0.37,2 - High School,1992.0,0,0.0,1,4.0,320.85,0,207.26,-50.0,4.89,344.73,603.11,46.23,45468.0
314,2,0,0.55,2 - High School,1980.0,1,1.0,1,1.0,346.53,1,171.92,307.85,17.67,242.38,821.17,81.35,12972.0
315,0,0,1.07,3 - BSc/MSc,1979.0,1,1.0,0,3.0,-69.23,1,203.15,62.8,44.23,269.83,630.24,50.23,16452.0
316,0,0,0.99,2 - High School,1982.0,1,1.0,0,3.0,-16.22,0,107.91,92.8,8.78,371.96,634.2399999999999,52.79,23604.0
317,1,0,0.65,4 - PhD,1980.0,1,0.0,1,1.0,242.16,1,284.61,201.7,16.56,222.04,753.4699999999999,28.56,40152.0
318,0,0,0.72,2 - High School,1991.0,1,1.0,1,4.0,205.48,1,124.8,295.05,69.57,261.94,815.9299999999998,64.57,18396.0
319,0,1,1.04,2 - High School,1979.0,0,1.0,0,1.0,-47.77,0,94.35,-20.55,47.23,457.64,599.22,-1.11,51504.0
320,2,0,0.24,2 - High School,1979.0,1,1.0,1,4.0,825.73,1,248.27,695.7,7.78,104.02,1114.56,58.79,17052.0
321,1,0,0.4,3 - BSc/MSc,1997.0,1,0.0,1,4.0,402.08,0,146.36,123.9,14.78,422.3,712.12,4.78,49164.0
322,0,1,1.01,3 - BSc/MSc,1989.0,0,0.0,0,4.0,-33.77,0,208.26,9.45,11.89,364.18,593.78,-2.11,45720.0
323,0,0,0.72,3 - BSc/MSc,1995.0,1,0.0,1,1.0,214.82,1,260.16,342.85,101.24,138.58,867.2800000000002,24.45,17616.0
324,1,1,0.17,3 - BSc/MSc,1987.0,0,1.0,1,3.0,549.32,0,119.8,113.9,-1.0,430.08,695.12,31.34,27084.0
325,1,0,0.27,3 - BSc/MSc,1990.0,1,1.0,1,3.0,470.19,0,118.69,104.45,14.78,406.3,674.5600000000001,30.34,45372.0
326,1,0,0.74,3 - BSc/MSc,1976.0,1,1.0,1,3.0,176.25,0,89.35,212.25,12.89,452.42,768.8000000000001,1.89,37788.0
327,0,0,0.85,3 - BSc/MSc,1987.0,1,0.0,1,1.0,59.7,1,240.6,13.35,40.12,249.38,574.6800000000001,31.23,48768.0
328,0,0,0.89,3 - BSc/MSc,1988.0,1,1.0,1,3.0,46.89,0,23.45,60.0,11.89,539.88,647.0,11.78,28284.0
329,2,0,0.38,1 - Basic,1979.0,1,0.0,1,1.0,455.43,1,183.7,245.05,223.71,11.67,769.04,104.91,15456.0
330,1,0,0.49,3 - BSc/MSc,1981.0,1,1.0,1,1.0,361.73,1,283.72,197.25,57.79,175.81,758.6899999999999,44.12,22020.0
331,0,0,0.82,2 - High School,1989.0,1,0.0,1,1.0,103.9,1,137.47,128.9,219.04,126.8,718.1199999999999,105.91,44064.0
332,1,1,0.16,4 - PhD,1974.0,0,1.0,1,4.0,455.1,0,81.57,-15.55,12.89,492.76,590.1099999999999,2.89,46536.0
333,2,0,0.47,3 - BSc/MSc,1976.0,1,1.0,1,1.0,413.41,1,298.5,300.05,24.45,185.48,831.15,22.67,9384.0
334,1,1,0.41,2 - High School,1983.0,0,1.0,1,4.0,278.85,0,139.25,-40.0,4.78,388.63,556.11,23.45,27300.0
335,0,0,0.88,3 - BSc/MSc,1989.0,1,1.0,1,1.0,52.78,0,106.02,84.45,1.89,452.53,651.56,6.67,41304.0
336,0,1,1.01,2 - High School,1975.0,0,1.0,0,1.0,-31.22,0,85.46,98.9,17.78,479.98,682.12,-8.0,31896.0
337,0,0,0.93,3 - BSc/MSc,1991.0,1,1.0,1,4.0,26.45,0,140.47,88.9,35.45,420.3,687.1200000000001,2.0,39192.0
338,0,0,0.76,3 - BSc/MSc,1975.0,1,1.0,1,3.0,219.49,1,216.93,539.0,119.8,124.69,1008.2,7.78,19536.0
339,1,0,0.24,3 - BSc/MSc,1985.0,1,1.0,1,4.0,467.2,0,99.02,78.9,18.56,431.86,644.1199999999999,15.78,17700.0
340,0,0,0.95,2 - High School,1984.0,1,0.0,1,4.0,34.01,1,210.04,695.7,38.23,136.58,1139.5600000000002,59.01,40236.0
341,0,0,1.03,2 - High School,1975.0,1,1.0,0,1.0,-39.67,0,188.37,3.9,25.56,327.06,585.1199999999999,40.23,14700.0
342,0,0,0.71,2 - High School,1980.0,1,0.0,1,1.0,199.92,1,177.59,212.25,148.25,46.12,765.9100000000001,181.7,12516.0
343,1,1,0.21,3 - BSc/MSc,1996.0,0,1.0,1,1.0,490.32,0,67.68,70.0,-1.11,499.54,654.11,16.89,15780.0
344,0,0,0.84,1 - Basic,1974.0,1,1.0,1,4.0,113.36,1,164.81,348.4,167.92,131.47,854.72,42.12,16704.0
345,1,0,0.54,2 - High School,1978.0,1,1.0,1,1.0,304.84,0,127.69,156.7,13.78,343.62,717.25,75.46,23736.0
346,0,0,0.69,3 - BSc/MSc,1985.0,1,1.0,1,4.0,211.15,1,335.73,211.7,25.45,163.03,760.3600000000001,24.45,17832.0
347,0,0,1.01,3 - BSc/MSc,1985.0,1,1.0,0,4.0,-32.89,0,46.01,75.0,7.89,523.21,667.0,14.89,24336.0
348,0,0,1.01,2 - High School,1988.0,1,0.0,0,3.0,-33.89,0,216.82,271.15,5.0,322.06,828.92,13.89,41928.0
349,0,0,0.99,1 - Basic,1978.0,1,1.0,0,3.0,-17.0,0,75.68,49.45,18.67,503.76,655.5600000000001,8.0,27576.0
350,0,1,0.79,2 - High School,1995.0,0,1.0,1,1.0,124.15,0,109.02,151.15,-1.0,420.19,706.03,25.67,26580.0
351,0,0,1.0,3 - BSc/MSc,1988.0,1,0.0,0,4.0,-23.88,1,278.72,18.9,71.57,129.58,588.12,89.35,45672.0
352,0,0,0.95,2 - High School,1990.0,1,0.0,1,4.0,8.56,0,239.49,166.15,2.0,275.72,716.9200000000001,33.56,42204.0
353,1,1,0.33,2 - High School,1986.0,0,1.0,1,1.0,414.64,0,101.24,106.7,4.78,440.75,653.47,-1.11,39684.0
354,0,1,0.9,3 - BSc/MSc,1987.0,0,0.0,1,2.0,30.24,1,253.16,-10.55,65.79,190.37,567.11,57.79,52824.0
355,1,0,0.3,2 - High School,1975.0,1,0.0,1,3.0,646.25,1,124.58,465.1,81.57,206.15,954.0800000000002,76.68,40524.0
356,0,0,0.94,2 - High School,1985.0,1,1.0,1,1.0,37.79,1,198.26,564.0,130.69,86.35,1047.2,67.9,14796.0
357,0,1,1.18,4 - PhD,1977.0,0,1.0,0,4.0,-121.0,0,5.78,-35.0,-4.0,585.22,591.0,-11.0,35232.0
358,1,0,0.35,2 - High School,1990.0,1,1.0,1,3.0,417.64,0,104.02,93.9,15.78,456.53,684.1199999999999,13.89,36144.0
359,2,1,0.32,2 - High School,1981.0,0,1.0,1,4.0,508.2,0,202.37,222.25,22.45,333.84,780.91,-0.22,18072.0
360,1,0,0.57,3 - BSc/MSc,1985.0,1,0.0,1,4.0,328.62,1,96.13,276.15,231.71,121.91,831.92,106.02,32904.0
361,1,1,0.22,3 - BSc/MSc,1987.0,0,1.0,1,4.0,447.43,0,98.13,13.9,-2.0,462.53,604.1199999999999,29.56,36684.0
362,0,0,1.01,2 - High School,1987.0,1,1.0,0,4.0,-28.33,0,130.69,9.45,19.56,414.08,586.56,12.78,21624.0
363,1,0,0.17,3 - BSc/MSc,1974.0,1,1.0,1,1.0,483.32,0,49.01,40.0,5.89,514.21,614.0,4.89,31668.0
364,0,0,0.95,2 - High School,1980.0,1,1.0,1,4.0,8.78,0,66.79,30.0,6.78,515.54,622.1099999999999,3.0,22812.0
365,1,0,0.52,3 - BSc/MSc,1992.0,1,0.0,1,3.0,340.41,1,273.05,235.05,31.45,161.81,766.0400000000002,64.68,43776.0
366,0,1,0.78,2 - High School,1992.0,0,1.0,1,4.0,123.59,0,119.8,127.25,-4.0,395.52,667.91,25.34,31128.0
367,2,0,0.24,1 - Basic,1989.0,1,1.0,1,3.0,656.01,1,220.04,338.95,88.46,143.47,901.05,110.13,16272.0
368,1,0,0.29,3 - BSc/MSc,1990.0,1,0.0,1,1.0,409.75,0,164.81,53.9,2.89,384.63,610.0099999999999,3.78,36756.0
369,0,0,0.89,3 - BSc/MSc,1996.0,1,0.0,1,4.0,46.46,1,195.26,160.6,69.57,251.27,678.59,1.89,48900.0
370,1,0,0.46,2 - High School,1976.0,1,0.0,1,4.0,407.41,0,137.58,230.05,65.9,350.62,800.0400000000001,15.89,35280.0
371,2,0,0.45,3 - BSc/MSc,1977.0,1,1.0,1,4.0,570.1,1,135.58,595.1,121.8,183.59,1084.9700000000003,48.9,13980.0
372,0,1,0.96,3 - BSc/MSc,1993.0,0,1.0,0,4.0,0.0,0,35.34,35.0,-1.0,550.77,629.11,8.0,32256.0
373,1,0,0.59,1 - Basic,1978.0,1,0.0,1,2.0,344.96,1,155.14,369.5,80.46,183.7,894.6,105.8,35820.0
374,0,1,0.9,3 - BSc/MSc,1993.0,0,1.0,1,4.0,38.24,0,120.8,63.35,-0.11,421.08,616.9,11.67,22008.0
375,1,0,0.72,4 - PhD,1981.0,1,1.0,1,1.0,178.36,0,223.82,182.8,14.78,304.17,731.3499999999999,5.78,27540.0
376,1,0,0.53,2 - High School,1997.0,0,1.0,1,1.0,190.82,0,0.0,270.05,28.56,139.58,463.86,25.67,15192.0
377,1,1,0.19,3 - BSc/MSc,1981.0,0,1.0,1,4.0,404.88,0,35.23,-55.0,-6.0,545.88,590.11,9.0,33276.0
378,1,0,0.5,3 - BSc/MSc,1986.0,1,1.0,1,1.0,290.07,0,230.71,52.8,19.56,292.72,626.24,30.45,36432.0
379,0,0,1.01,3 - BSc/MSc,1985.0,1,1.0,0,1.0,-34.78,0,271.05,104.45,24.67,297.5,712.56,14.89,19632.0
